"","vc","br","conc","cond","log10conc","Mm_in_broth_median","Mm_in_broth_mad","Mm_in_broth_mean","Mm_in_broth_sd"
"230","VC DMSO 0.3%",1,0.0123456790123457,"Pf_63",-1.90848501887865,0.873358051826685,0,0.873358051826685,NA
"231","VC DMSO 0.3%",1,0.037037037037037,"Pf_63",-1.43136376415899,0.982047192858047,0,0.982047192858047,NA
"232","VC DMSO 0.3%",1,0.111111111111111,"Pf_63",-0.954242509439325,0.916024005188557,0,0.916024005188557,NA
"233","VC DMSO 0.3%",1,0.333333333333333,"Pf_63",-0.477121254719663,0.774948727856799,0,0.774948727856799,NA
"234","VC DMSO 0.3%",1,1,"Pf_63",0,0.691475454931557,0,0.691475454931557,NA
"235","VC DMSO 0.3%",1,0.00411522633744856,"Pf_64",-2.38560627359831,1.00550545177911,0,1.00550545177911,NA
"236","VC DMSO 0.3%",1,0.0123456790123457,"Pf_64",-1.90848501887865,1.12342658072362,0,1.12342658072362,NA
"237","VC DMSO 0.3%",1,0.037037037037037,"Pf_64",-1.43136376415899,1.04893238726639,0,1.04893238726639,NA
"238","VC DMSO 0.3%",1,0.111111111111111,"Pf_64",-0.954242509439325,0.960899936005223,0,0.960899936005223,NA
"239","VC DMSO 0.3%",1,0.333333333333333,"Pf_64",-0.477121254719663,0.961896620572606,0,0.961896620572606,NA
"240","VC DMSO 0.3%",1,1,"Pf_64",0,0.840861667604866,0,0.840861667604866,NA
"241","VC DMSO 0.3%",1,0.00411522633744856,"Pf_68",-2.38560627359831,1.12774900655743,0,1.12774900655743,NA
"242","VC DMSO 0.3%",1,0.0123456790123457,"Pf_68",-1.90848501887865,1.15022106130707,0,1.15022106130707,NA
"243","VC DMSO 0.3%",1,0.037037037037037,"Pf_68",-1.43136376415899,1.33528893791632,0,1.33528893791632,NA
"244","VC DMSO 0.3%",1,0.111111111111111,"Pf_68",-0.954242509439325,1.09627820811414,0,1.09627820811414,NA
"245","VC DMSO 0.3%",1,0.333333333333333,"Pf_68",-0.477121254719663,1.19390387636879,0,1.19390387636879,NA
"246","VC DMSO 0.3%",1,1,"Pf_68",0,1.05264355655677,0,1.05264355655677,NA
"247","VC DMSO 0.3%",1,0.00411522633744856,"Pf_70",-2.38560627359831,1.13388379608867,0,1.13388379608867,NA
"248","VC DMSO 0.3%",1,0.0123456790123457,"Pf_70",-1.90848501887865,1.11607596796467,0,1.11607596796467,NA
"249","VC DMSO 0.3%",1,0.037037037037037,"Pf_70",-1.43136376415899,1.13062397795827,0,1.13062397795827,NA
"250","VC DMSO 0.3%",1,0.111111111111111,"Pf_70",-0.954242509439325,1.06265361167682,0,1.06265361167682,NA
"251","VC DMSO 0.3%",1,0.333333333333333,"Pf_70",-0.477121254719663,0.918416816826627,0,0.918416816826627,NA
"252","VC DMSO 0.3%",1,1,"Pf_70",0,0.656941374613605,0,0.656941374613605,NA
"253","VC DMSO 0.3%",1,0.00411522633744856,"Pf_71",-2.38560627359831,1.15868609064241,0,1.15868609064241,NA
"254","VC DMSO 0.3%",1,0.0123456790123457,"Pf_71",-1.90848501887865,1.18801252453603,0,1.18801252453603,NA
"255","VC DMSO 0.3%",1,0.037037037037037,"Pf_71",-1.43136376415899,1.166419337482,0,1.166419337482,NA
"256","VC DMSO 0.3%",1,0.111111111111111,"Pf_71",-0.954242509439325,1.12936546969272,0,1.12936546969272,NA
"257","VC DMSO 0.3%",1,0.333333333333333,"Pf_71",-0.477121254719663,1.02817011205316,0,1.02817011205316,NA
"258","VC DMSO 0.3%",1,1,"Pf_71",0,0.834416205751932,0,0.834416205751932,NA
"259","VC DMSO 0.3%",1,0.00411522633744856,"Pf_72",-2.38560627359831,1.17879360766454,0,1.17879360766454,NA
"260","VC DMSO 0.3%",1,0.0123456790123457,"Pf_72",-1.90848501887865,1.25386747908048,0,1.25386747908048,NA
"261","VC DMSO 0.3%",1,0.037037037037037,"Pf_72",-1.43136376415899,1.2143888281507,0,1.2143888281507,NA
"262","VC DMSO 0.3%",1,0.111111111111111,"Pf_72",-0.954242509439325,1.2011836865382,0,1.2011836865382,NA
"263","VC DMSO 0.3%",1,0.333333333333333,"Pf_72",-0.477121254719663,1.15799176650861,0,1.15799176650861,NA
"264","VC DMSO 0.3%",1,1,"Pf_72",0,1.01552012679074,0,1.01552012679074,NA
"265","VC DMSO 0.3%",1,0.00411522633744856,"Pf_84",-2.38560627359831,1.15848036465077,0,1.15848036465077,NA
"266","VC DMSO 0.3%",1,0.0123456790123457,"Pf_84",-1.90848501887865,1.16909231809624,0,1.16909231809624,NA
"267","VC DMSO 0.3%",1,0.037037037037037,"Pf_84",-1.43136376415899,1.13840260959068,0,1.13840260959068,NA
"268","VC DMSO 0.3%",1,0.111111111111111,"Pf_84",-0.954242509439325,1.16451095172227,0,1.16451095172227,NA
"269","VC DMSO 0.3%",1,0.333333333333333,"Pf_84",-0.477121254719663,1.19028011883409,0,1.19028011883409,NA
"270","VC DMSO 0.3%",1,1,"Pf_84",0,1.3339505346222,0,1.3339505346222,NA
"271","VC DMSO 0.3%",1,0.00411522633744856,"Pt_46",-2.38560627359831,1.14199101323563,0,1.14199101323563,NA
"272","VC DMSO 0.3%",1,0.0123456790123457,"Pt_46",-1.90848501887865,1.15912037941314,0,1.15912037941314,NA
"273","VC DMSO 0.3%",1,0.037037037037037,"Pt_46",-1.43136376415899,1.176607608448,0,1.176607608448,NA
"274","VC DMSO 0.3%",1,0.111111111111111,"Pt_46",-0.954242509439325,1.01690354962585,0,1.01690354962585,NA
"275","VC DMSO 0.3%",1,0.333333333333333,"Pt_46",-0.477121254719663,1.0315344758246,0,1.0315344758246,NA
"276","VC DMSO 0.3%",1,1,"Pt_46",0,1.07637019505768,0,1.07637019505768,NA
"277","VC DMSO 0.3%",1,0.00411522633744856,"Pt_47",-2.38560627359831,0.946329328269836,0,0.946329328269836,NA
"278","VC DMSO 0.3%",1,0.0123456790123457,"Pt_47",-1.90848501887865,0.922838066437361,0,0.922838066437361,NA
"279","VC DMSO 0.3%",1,0.037037037037037,"Pt_47",-1.43136376415899,0.819890893905516,0,0.819890893905516,NA
"280","VC DMSO 0.3%",1,0.111111111111111,"Pt_47",-0.954242509439325,1.0542267979404,0,1.0542267979404,NA
"281","VC DMSO 0.3%",1,0.333333333333333,"Pt_47",-0.477121254719663,0.474689026613664,0,0.474689026613664,NA
"282","VC DMSO 0.3%",1,1,"Pt_47",0,0.482611228635393,0,0.482611228635393,NA
