"","vc","br","conc","cond","log10conc","Mm_in_broth_median","Mm_in_broth_mad","Mm_in_broth_mean","Mm_in_broth_sd"
"231","VC DMSO 0.3%",3,0.037037037037037,"Pf_63",-1.43136376415899,0.910792506142708,0,0.910792506142708,NA
"232","VC DMSO 0.3%",3,0.111111111111111,"Pf_63",-0.954242509439325,0.879871515436992,0,0.879871515436992,NA
"233","VC DMSO 0.3%",3,0.333333333333333,"Pf_63",-0.477121254719663,0.806817133216824,0,0.806817133216824,NA
"234","VC DMSO 0.3%",3,1,"Pf_63",0,0.746677765474786,0,0.746677765474786,NA
"235","VC DMSO 0.3%",3,0.00411522633744856,"Pf_64",-2.38560627359831,1.02198155536724,0,1.02198155536724,NA
"236","VC DMSO 0.3%",3,0.0123456790123457,"Pf_64",-1.90848501887865,0.988755535505235,0,0.988755535505235,NA
"237","VC DMSO 0.3%",3,0.037037037037037,"Pf_64",-1.43136376415899,0.963643104735134,0,0.963643104735134,NA
"238","VC DMSO 0.3%",3,0.111111111111111,"Pf_64",-0.954242509439325,0.89821658046835,0,0.89821658046835,NA
"239","VC DMSO 0.3%",3,0.333333333333333,"Pf_64",-0.477121254719663,0.884639310516447,0,0.884639310516447,NA
"240","VC DMSO 0.3%",3,1,"Pf_64",0,0.787469869747531,0,0.787469869747531,NA
"241","VC DMSO 0.3%",3,0.00411522633744856,"Pf_68",-2.38560627359831,1.04190844326497,0,1.04190844326497,NA
"242","VC DMSO 0.3%",3,0.0123456790123457,"Pf_68",-1.90848501887865,1.00128683767269,0,1.00128683767269,NA
"243","VC DMSO 0.3%",3,0.037037037037037,"Pf_68",-1.43136376415899,1.03814860521388,0,1.03814860521388,NA
"244","VC DMSO 0.3%",3,0.111111111111111,"Pf_68",-0.954242509439325,0.997883424094352,0,0.997883424094352,NA
"245","VC DMSO 0.3%",3,0.333333333333333,"Pf_68",-0.477121254719663,1.05035078287456,0,1.05035078287456,NA
"246","VC DMSO 0.3%",3,1,"Pf_68",0,0.96903585884897,0,0.96903585884897,NA
"247","VC DMSO 0.3%",3,0.00411522633744856,"Pf_70",-2.38560627359831,1.02679640104626,0,1.02679640104626,NA
"248","VC DMSO 0.3%",3,0.0123456790123457,"Pf_70",-1.90848501887865,1.02503166286365,0,1.02503166286365,NA
"249","VC DMSO 0.3%",3,0.037037037037037,"Pf_70",-1.43136376415899,1.04196324714595,0,1.04196324714595,NA
"250","VC DMSO 0.3%",3,0.111111111111111,"Pf_70",-0.954242509439325,1.01850036616644,0,1.01850036616644,NA
"251","VC DMSO 0.3%",3,0.333333333333333,"Pf_70",-0.477121254719663,1.0344323105318,0,1.0344323105318,NA
"252","VC DMSO 0.3%",3,1,"Pf_70",0,0.658706581903893,0,0.658706581903893,NA
"253","VC DMSO 0.3%",3,0.00411522633744856,"Pf_71",-2.38560627359831,0.986909359775227,0,0.986909359775227,NA
"254","VC DMSO 0.3%",3,0.0123456790123457,"Pf_71",-1.90848501887865,1.03672676651408,0,1.03672676651408,NA
"255","VC DMSO 0.3%",3,0.037037037037037,"Pf_71",-1.43136376415899,0.958264804024921,0,0.958264804024921,NA
"256","VC DMSO 0.3%",3,0.111111111111111,"Pf_71",-0.954242509439325,0.991860576825898,0,0.991860576825898,NA
"257","VC DMSO 0.3%",3,0.333333333333333,"Pf_71",-0.477121254719663,0.982345920650576,0,0.982345920650576,NA
"258","VC DMSO 0.3%",3,1,"Pf_71",0,0.827040328883143,0,0.827040328883143,NA
"259","VC DMSO 0.3%",3,0.00411522633744856,"Pf_72",-2.38560627359831,1.08291810869827,0,1.08291810869827,NA
"260","VC DMSO 0.3%",3,0.0123456790123457,"Pf_72",-1.90848501887865,1.11968898327765,0,1.11968898327765,NA
"261","VC DMSO 0.3%",3,0.037037037037037,"Pf_72",-1.43136376415899,1.00944297662452,0,1.00944297662452,NA
"262","VC DMSO 0.3%",3,0.111111111111111,"Pf_72",-0.954242509439325,1.04014473200541,0,1.04014473200541,NA
"263","VC DMSO 0.3%",3,0.333333333333333,"Pf_72",-0.477121254719663,0.989843098499763,0,0.989843098499763,NA
"264","VC DMSO 0.3%",3,1,"Pf_72",0,0.934036700281725,0,0.934036700281725,NA
"265","VC DMSO 0.3%",3,0.00411522633744856,"Pf_84",-2.38560627359831,1.39925164557981,0,1.39925164557981,NA
"266","VC DMSO 0.3%",3,0.0123456790123457,"Pf_84",-1.90848501887865,1.06760848762288,0,1.06760848762288,NA
"267","VC DMSO 0.3%",3,0.037037037037037,"Pf_84",-1.43136376415899,1.05884898125693,0,1.05884898125693,NA
"268","VC DMSO 0.3%",3,0.111111111111111,"Pf_84",-0.954242509439325,1.05553639579254,0,1.05553639579254,NA
"269","VC DMSO 0.3%",3,0.333333333333333,"Pf_84",-0.477121254719663,1.0734040240258,0,1.0734040240258,NA
"270","VC DMSO 0.3%",3,1,"Pf_84",0,1.11182016076308,0,1.11182016076308,NA
"271","VC DMSO 0.3%",3,0.00411522633744856,"Pt_46",-2.38560627359831,0.965503060638902,0,0.965503060638902,NA
"272","VC DMSO 0.3%",3,0.0123456790123457,"Pt_46",-1.90848501887865,1.00264493313747,0,1.00264493313747,NA
"273","VC DMSO 0.3%",3,0.037037037037037,"Pt_46",-1.43136376415899,1.00391869245378,0,1.00391869245378,NA
"274","VC DMSO 0.3%",3,0.111111111111111,"Pt_46",-0.954242509439325,1.02624114951896,0,1.02624114951896,NA
"275","VC DMSO 0.3%",3,0.333333333333333,"Pt_46",-0.477121254719663,0.986440614077644,0,0.986440614077644,NA
"276","VC DMSO 0.3%",3,1,"Pt_46",0,1.01266912531475,0,1.01266912531475,NA
"277","VC DMSO 0.3%",3,0.00411522633744856,"Pt_47",-2.38560627359831,0.538488092572212,0,0.538488092572212,NA
"278","VC DMSO 0.3%",3,0.0123456790123457,"Pt_47",-1.90848501887865,0.939129496830068,0,0.939129496830068,NA
"279","VC DMSO 0.3%",3,0.037037037037037,"Pt_47",-1.43136376415899,0.898091647816598,0,0.898091647816598,NA
"280","VC DMSO 0.3%",3,0.111111111111111,"Pt_47",-0.954242509439325,0.986037419682781,0,0.986037419682781,NA
"281","VC DMSO 0.3%",3,0.333333333333333,"Pt_47",-0.477121254719663,0.453912699489009,0,0.453912699489009,NA
"282","VC DMSO 0.3%",3,1,"Pt_47",0,0.411600717912673,0,0.411600717912673,NA
