"","vc","conc","cond","log10conc","Mm_in_broth_median","Mm_in_broth_mad","Mm_in_broth_mean","Mm_in_broth_sd"
"239","VC DMSO 0.3%",0.333333333333333,"Pf_64",-0.477121254719663,0.864146280375078,0,0.864146280375078,NA
"240","VC DMSO 0.3%",1,"Pf_64",0,0.745077319212392,0,0.745077319212392,NA
"241","VC DMSO 0.3%",0.00411522633744856,"Pf_68",-2.38560627359831,1.08429750878468,0,1.08429750878468,NA
"242","VC DMSO 0.3%",0.0123456790123457,"Pf_68",-1.90848501887865,1.07315821444658,0,1.07315821444658,NA
"243","VC DMSO 0.3%",0.037037037037037,"Pf_68",-1.43136376415899,1.1670948933469,0,1.1670948933469,NA
"244","VC DMSO 0.3%",0.111111111111111,"Pf_68",-0.954242509439325,1.08753731315901,0,1.08753731315901,NA
"245","VC DMSO 0.3%",0.333333333333333,"Pf_68",-0.477121254719663,1.07014259784207,0,1.07014259784207,NA
"246","VC DMSO 0.3%",1,"Pf_68",0,1.02346540277696,0,1.02346540277696,NA
"247","VC DMSO 0.3%",0.00411522633744856,"Pf_70",-2.38560627359831,1.11163364250242,0,1.11163364250242,NA
"248","VC DMSO 0.3%",0.0123456790123457,"Pf_70",-1.90848501887865,1.08283780703593,0,1.08283780703593,NA
"249","VC DMSO 0.3%",0.037037037037037,"Pf_70",-1.43136376415899,1.08516010701862,0,1.08516010701862,NA
"250","VC DMSO 0.3%",0.111111111111111,"Pf_70",-0.954242509439325,1.04935143994074,0,1.04935143994074,NA
"251","VC DMSO 0.3%",0.333333333333333,"Pf_70",-0.477121254719663,0.985232610161241,0,0.985232610161241,NA
"252","VC DMSO 0.3%",1,"Pf_70",0,0.764380210641818,0,0.764380210641818,NA
"253","VC DMSO 0.3%",0.00411522633744856,"Pf_71",-2.38560627359831,1.12717455674843,0,1.12717455674843,NA
"254","VC DMSO 0.3%",0.0123456790123457,"Pf_71",-1.90848501887865,1.03263339698828,0,1.03263339698828,NA
"255","VC DMSO 0.3%",0.037037037037037,"Pf_71",-1.43136376415899,1.06226506177664,0,1.06226506177664,NA
"256","VC DMSO 0.3%",0.111111111111111,"Pf_71",-0.954242509439325,1.08047374830046,0,1.08047374830046,NA
"257","VC DMSO 0.3%",0.333333333333333,"Pf_71",-0.477121254719663,1.04735426310604,0,1.04735426310604,NA
"258","VC DMSO 0.3%",1,"Pf_71",0,0.92812359481765,0,0.92812359481765,NA
"259","VC DMSO 0.3%",0.00411522633744856,"Pf_72",-2.38560627359831,1.08287932759732,0,1.08287932759732,NA
"260","VC DMSO 0.3%",0.0123456790123457,"Pf_72",-1.90848501887865,1.1803212032195,0,1.1803212032195,NA
"261","VC DMSO 0.3%",0.037037037037037,"Pf_72",-1.43136376415899,1.14927054156496,0,1.14927054156496,NA
"262","VC DMSO 0.3%",0.111111111111111,"Pf_72",-0.954242509439325,1.12417061152237,0,1.12417061152237,NA
"263","VC DMSO 0.3%",0.333333333333333,"Pf_72",-0.477121254719663,1.14000622351296,0,1.14000622351296,NA
"264","VC DMSO 0.3%",1,"Pf_72",0,1.02984778711875,0,1.02984778711875,NA
"265","VC DMSO 0.3%",0.00411522633744856,"Pf_84",-2.38560627359831,1.04824574280703,0,1.04824574280703,NA
"266","VC DMSO 0.3%",0.0123456790123457,"Pf_84",-1.90848501887865,1.07532211740379,0,1.07532211740379,NA
"267","VC DMSO 0.3%",0.037037037037037,"Pf_84",-1.43136376415899,1.10127667133643,0,1.10127667133643,NA
"268","VC DMSO 0.3%",0.111111111111111,"Pf_84",-0.954242509439325,1.09846813579835,0,1.09846813579835,NA
"269","VC DMSO 0.3%",0.333333333333333,"Pf_84",-0.477121254719663,1.11038672473029,0,1.11038672473029,NA
"270","VC DMSO 0.3%",1,"Pf_84",0,1.21024153469559,0,1.21024153469559,NA
"271","VC DMSO 0.3%",0.00411522633744856,"Pt_46",-2.38560627359831,1.01877699409242,0,1.01877699409242,NA
"272","VC DMSO 0.3%",0.0123456790123457,"Pt_46",-1.90848501887865,1.08124877800132,0,1.08124877800132,NA
"273","VC DMSO 0.3%",0.037037037037037,"Pt_46",-1.43136376415899,1.07171249275906,0,1.07171249275906,NA
"274","VC DMSO 0.3%",0.111111111111111,"Pt_46",-0.954242509439325,1.03170943355546,0,1.03170943355546,NA
"275","VC DMSO 0.3%",0.333333333333333,"Pt_46",-0.477121254719663,1.02739909163154,0,1.02739909163154,NA
"276","VC DMSO 0.3%",1,"Pt_46",0,1.05309100153995,0,1.05309100153995,NA
"277","VC DMSO 0.3%",0.00411522633744856,"Pt_47",-2.38560627359831,0.850472633629342,0,0.850472633629342,NA
"278","VC DMSO 0.3%",0.0123456790123457,"Pt_47",-1.90848501887865,0.912581911264105,0,0.912581911264105,NA
"279","VC DMSO 0.3%",0.037037037037037,"Pt_47",-1.43136376415899,0.905665050767405,0,0.905665050767405,NA
"280","VC DMSO 0.3%",0.111111111111111,"Pt_47",-0.954242509439325,0.92327155523178,0,0.92327155523178,NA
"281","VC DMSO 0.3%",0.333333333333333,"Pt_47",-0.477121254719663,0.549935475680029,0,0.549935475680029,NA
"282","VC DMSO 0.3%",1,"Pt_47",0,0.452060034448378,0,0.452060034448378,NA
